id,data,model,score,text
134,CNNDM,BERT,79.66666666666667,"cctv footage has captured a woman cautiously standing by the concierge desk before she quickly grabs the box of anzac badges and money
the woman , who is donning a black-and-white striped top and a black vest , could be seen wandering her eyes around the room but walks away when a man strolls past with his blazer
caulfield rsl general manager pete frost said he felt disgusted and disheartened after witnessing the incident on cctv"
133,CNNDM,BERT,53.66666666666666,"preston were held 2-2 by gillingham , who grabbed an equaliser in stoppage time through leon legge
mk dons closed the gap on simon grayson 's men to three points
swindon remain in the automatic promotion hunt too following a 4-2 win at rochdale"
92,CNNDM,PG,65.0,"thenga adams , 70 , arrived on a flight from georgetown , guyana to jfk .
when customs opened the soles of the athletic shoes they found $ 30,000 .
adams now faces federal narcotics smuggling charges for the drugs allegedly found in his sneakers ."
79,CNNDM,BERT,60.66666666666666,"alfred guy vuozzo , 46 , shot dead brent mcguigan , 68 , and his son , brendon , 39 , on prince edward island last august
vuozzo was two years old when his older sister , cathy , was killed in a crash in 1970
brent 's father , herbert , who was behind the wheel , later received a nine-month sentence for dangerous driving
vuozzo told court that when cathy was killed , ` our lives were ruined '"
127,CNNDM,BERT,86.0,"posters told muslim electorate : ` islam is the only real workable solution for the uk '
posters were stuck on lampposts and bus stops across grangetown suburb
cardiff council have begun removing the posters , dubbed ` chilling ' and ` threatening '"
52,CNNDM,PG,39.333333333333336,"nicholas broms , who was involved in a drug-related explosion last november , poses for a photo showing his burn scars from the explosion in portland , ore .
the proposals came after an increase in home fires and blasts linked to homemade hash oil ."
98,CNNDM,LEAD3,89.66666666666669,"manuel pellegrini accepted the blame on sunday night for the emphatic manchester derby defeat that has plunged his job into even greater jeopardy .
manchester united heaped more pressure on the beleaguered city boss with a 4-2 win at old trafford , lifting them four points clear of their rivals in the race for a champions league place .
city capitulated after taking an early lead through sergio aguero , and pellegrini said : ‘ i always think it is my responsibility , always ."
12,CNNDM,BERT,47.0,"the harewood arms in wakefield , west yorkshire , has publicly revealed its support for the right-wing party , which is running a ` save the pub ' campaign in the run up to the election
pub , known for flying the gay pride flag outside its premises , declared its support over the weekend
gay customers shocked at pub 's ignorance of the string of homophobic comments made by some ukip candidates"
47,CNNDM,PG,99.33333333333331,"shigella infections , otherwise known as ' delhi belly ' or ' montezuma 's revenge ' were traced to people who had recently traveled to the dominican republic , india or other countries .
the symptoms include diarrhea , stomach cramps and nausea , but this strain is resistant to the antibiotic most commonly prescribed for adults ."
102,CNNDM,LEAD3,48.33333333333334,"paris saint-germain have opened primary discussions with paul pogba over a possible move from juventus .
the italian champions were kept informed even though no formal offer has yet been made to the club for the france international .
pogba and his representatives are understood to have met psg president nasser al khelaifi in monte carlo on tuesday ."
72,CNNDM,BERT,90.0,"michelle maclaren is leaving the upcoming "" wonder woman "" movie
cnn obtained a statement from warner bros. . pictures
the movie , starring gal gadot in the title role of the amazon princess , is still set for release on june 23 , 2017"
100,CNNDM,PROPHETNET,95.0,"56 football fans died in the fire at the valley parade ground in 1985 .
official inquiry concluded that the fire was probably caused by a spectator dropping a cigarette into rubbish that had accumulated under an old timber stand .
author martin fletcher has revealed a series of other blazes at businesses owned by or associated with stafford heginbotham , the club 's chairman at the time of the tragedy ."
96,CNNDM,LEAD3,76.0,"martina hingis will play her first singles match since 2007 on saturday when they faces poland 's agnieszka radwanksa in the fed cup for switzerland .
hingis won all five of her grand slam titles by the age of 18 and had the world at her feet , before retiring at the age of 22 in february 2003 due to injuries .
the 34-year-old was ranked no 1 in the world for 209 weeks - the fourth all-time behind steffi graf , martina navratilova and chris evert - and is poised to return ."
51,CNNDM,PG,91.0,"video depicts the 918 spyder clocking 350km/h as it rockets down a dead-straight stretch of road on the on the stuart highway , north of alice springs , on a stretch of road with no speed limit .
the car was driven by new zealand professional race car driver craig baird , who switches the vehicle into ‘ race hybrid’ and slams his foot on the throttle when they reach the unrestricted zone .
baird is a highly-experienced racer with multiple v8 supercars and porsche carrera cup race wins to his name ."
35,CNNDM,PG,98.33333333333331,"sarah harding has turned her hand to acting , signing up to appear in four episodes of coronation street .
the former chicago star has admitted that she 's turned down the offer twice before ."
100,CNNDM,PG,53.66666666666666,"author martin fletcher has revealed a series of other blazes at businesses owned by or associated with stafford heginbotham , the club 's chairman at the time of the tragedy in 1985 .
the official inquiry into the blaze , led by mr justice oliver popplewell , concluded that the fire was an accident , probably caused by a spectator dropping a cigarette into rubbish that had accumulated under an old timber stand at the valley parade ground .
sir oliver also rejected claims his inquiry was held too quickly , three weeks after the fire .
he also added that the fire was examined by experienced and thorough investigators ."
2,CNNDM,BERT,81.33333333333333,"labour leader has been touring the country with the prop in an attempt to make him appear more statesmanlike
he has delivered key speeches in the campaign stood behind the lectern
but it has also been deployed when he is just making brief remarks or holding question and answer events with members of the public
mr miliband 's enthusiasm for speaking from behind a podium comes after his disastrous party conference speech last september when he forgot to mention the deficit while speaking without a lectern or autocue"
107,CNNDM,PROPHETNET,90.0,"novak djokovic beat alexandr dolgopolov 6-7 -LRB- 3 / 7 -RRB- 7-5 6-0 on tuesday .
the world number one will now face david ferrer in the last eight .
andy murray and kei nishikori are also through to the quarter-finals ."
26,CNNDM,PG,57.33333333333334,"three years after the theft , police were investigating a car syndicate and executed a search warrant on a wiley park property .
all of the paintings along with three stolen luxury cars were found .
mr o'mara was paid $ 1,033,473 by his insurance company , chubb insurance after the theft ."
56,CNNDM,PG,97.66666666666669,"jake castner , from ballarat in victoria , went into hiding last week after a warrant was issued for his arrest .
the troubled teenager’s facebook page is littered with drug references including offers of ‘ bud for cash’ and an image of him smoking a glass pipe ."
101,CNNDM,LEAD3,85.33333333333333,"china 's ding junhui suffered a bizarre lapse of concentration which ended his chance of a rare maximum 147 break at the world snooker championship on tuesday .
ding potted 12 reds and 12 blacks to rack up 96 points but after knocking in the 13th red he screwed back up the table to get position on the blue .
the world no 3 suddenly realised what he had done and held his head in his hands before starting to giggle along with his first-round opponent mark davis ."
91,CNNDM,PROPHETNET,98.33333333333331,"vanessa santillan 's body was found in a flat in fulham , south west london .
the 33-year-old mexican national died from injuries to her head and neck .
a 23-year old man was arrested in connection with her death but bailed .
scotland yard is appealing to anyone who had contact with her in the hours before her death ."
110,CNNDM,BERT,50.0,"neymar has the skills to pay the bills for his latest instagram offering
the brazilian ace showed off his skills ahead of barcelona 's trip to sevilla
barcelona are currently four points clear at the top of la liga
real madrid are unbeaten at home all season as they look to qualify for the champions league"
105,CNNDM,PROPHETNET,77.0,"frenchwoman used her classes to defend adolf hitler 's domestic record .
she is alleged to have said : ` he was a good man who built motorways '
she has since been suspended from the auguste remoir college in limoges .
seventeen of the 20 pupils in her class signed a petition against the teacher ."
106,CNNDM,PG,71.66666666666667,"kurt ludwigsen , 43 , was fired from his job at a christian school in new york .
he is facing 44 counts of forcible touching of another 's sexual parts .
police were told he started behaving inappropriately towards his players in october .
ludwigsen , 43 , is accused of kissing , harassing and touching his players during his time at nyack college ."
94,CNNDM,PROPHETNET,90.0,"shah jahah khan , 62 , and ibrahim anderson , 38 , deny one charge of inviting support for a banned organisation .
accused of setting up a stall on oxford street and handing out leaflets .
anderson appeared at westminster magistrates court wearing dark grey islamic dress with a grey cardigan , while khan appeared with a long white beard and light blue islamic dress ."
76,CNNDM,BERT,89.33333333333331,"president barack obama impersonated house of cards ' fictional president frank underwood by dipping into a southern drawl
the real president slipped into his normal voice by the end of 12-second impersonation
obama has previously admitted to watching the netflix series , though he says that life in washington is not as dramatic as portrayed by kevin spacey"
75,CNNDM,PG,91.66666666666669,"american airlines is tapping into the youth market with the introduction of their new ' indie ' music .
new indie music was first piped into the cabin - during boarding and disembarking - a few months ago .
many have taken to twitter to share their approval of the new on board playlists ."
106,CNNDM,LEAD3,48.0,"kurt ludwigsen is facing 94 sex-related charges .
a women 's college softball coach who was fired from his job at a christian school in new york last month has been arrested and charged with nearly 100 sex-related offenses .
kurt ludwigsen , 43 , is accused of kissing , harassing and touching 13 of his players during his time at nyack college ."
95,CNNDM,LEAD3,43.0,"emergency services in laos have recovered a body in the search for johanna powell , from cardiff .
the 37-year-old is feared to have drowned while on holiday in laos after a tourist boat she was travelling in hit a rock and sank in the mekong river .
a body has been recovered in the search for a missing bbc worker , who is feared to have drowned while on a dream holiday in south east asia ."
108,CNNDM,LEAD3,91.66666666666669,"single-serve coffee capsules in 2014 hit over $ 3 billion in us sales , it 's been revealed .
the finding was unveiled in a cbs news report by susan spencer on one such company that manufactures them , the vermont-based keurig green mountain .
speaking to spencer , keurig 's chief technology officer kevin sullivan explained the appeal of his company 's single-serve coffee machine is that users can ' just close the handle and touch a button , and away it goes . '"
99,CNNDM,PROPHETNET,79.0,"chelsea drew 0-0 with arsenal at the emirates stadium on sunday .
jose mourinho 's side are 10 points clear at the top of the premier league .
arsene wenger said chelsea ` came to defend ' after the final whistle ."
103,CNNDM,PROPHETNET,94.66666666666669,"iona costello , 51 , and her daughter emily , 14 , were last seen on march 30 near their home in the wealthy seaside village of greenport .
their car was found in a parking garage on 42nd street in manhattan , but the pair left no other trace of their whereabouts .
relatives of the family , who own a horse farm on long island 's north fork , reported them missing on tuesday .
police said they do not expect foul play and have no hard evidence suggesting that the costellos may be in danger ."
68,CNNDM,BERT,84.33333333333333,"chilling words follow arrest of 24-year-old student sid ahmed ghlam
he was allegedly preparing to storm catholic churches with armoury
dna evidence also reportedly links ghlam to murder of mother and fitness instructor
ghlam , 24 , was caught on sunday after shooting himself in leg"
108,CNNDM,PROPHETNET,88.66666666666669,"single-serve coffee capsules in 2014 hit over $ 3 billion in us sales , it 's been revealed .
the finding was unveiled in a cbs news report by susan spencer on keurig green mountain , the vermont-based company that manufactures them .
kevin sullivan explained the appeal of his company 's single-served coffee machine is that users can ` just close the handle and touch a button , and away it goes '"
111,CNNDM,LEAD3,80.0,"the baggage handler who woke up from a nap inside the cargo hold of a flying plane did not realize until a piece of luggage fell on top of him .
alaska airlines flight 448 bound for los angeles was forced to return to seattle-tacoma international airport monday when passengers heard banging and pleas for help coming from beneath the aircraft .
today , the unnamed seattle airport employee revealed he might have slept much longer if it had n't been for the passengers ' bags ."
46,CNNDM,PG,78.66666666666667,"sarah brady , the wife of a former white house press secretary in washington , died friday at the age of 73 .
the brady campaign and center to prevent gun violence , named in their honor , said they were ' heartbroken ' at the news of her death , calling sarah brady a ' guiding light .
i am certain that she would want nothing more than to know we are carrying on her and jim 's legacy with the same fiery compassion and dedication that made her so remarkable .
it has not been renewed despite a majority of americans consistently favoring a prohibition on assault weapons ."
110,CNNDM,LEAD3,40.0,"barcelona attacker neymar has the skills to pay the bills and his latest instagram offering certainly proves that .
the scantily dressed brazilian ace proves that his footballing brain never stops as he shows off an array of skills out of hours .
dressed in just his shorts the former santos man uses his quick feet to juggle the ball as a friend records the south american’s antics ."
90,CNNDM,LEAD3,73.0,"tom lineham scored two interception tries in an eye-catching hat-trick as hull fc beat widnes 22-8 to make it back-to-back wins for the first time since last june .
lineham scored a treble in a losing cause at castleford last month but his efforts on friday night settled a drab contest at the kc stadium .
the 22-year-old winger showed good opportunism and no little speed on two occasions to pluck passes out of the air and race over 90 metres to add to his early opener ."
98,CNNDM,PROPHETNET,41.333333333333336,"manchester city lost 4-2 to manchester united in the derby on sunday .
manuel pellegrini 's job is now in greater jeopardy after the defeat .
patrick vieira is in charge of city 's under-21 development squad .
city are five points ahead of fifth-placed southampton ."
117,CNNDM,LEAD3,91.66666666666669,"two men who claim they were molested as young boys by michael jackson are expected to find out on tuesday if they will be allowed to sue for a slice of the late king of pop 's $ 1.5 billion estate .
australian choreographer wade robson , once the singer 's staunchest defender , now claims jackson was a predator who repeatedly sexually abused him as a child .
los angeles superior court judge mitchell beckloff has scheduled a hearing for robson and another of jackson 's alleged child victims , james safechuck , on tuesday that could decide if their respective claims proceed ."
70,CNNDM,PG,100.0,"tegan peters , 22 , from auckland new zealand said she immediately wanted to warn her pakuranga community after finding a tennis ball deliberately covered in sharp pins in ti rakau park , south of auckland .
ms peters said she noticed the ball as she was driving past and decided to pull over , thinking it could be a good present for her one-year-old rottweiler-cross , odin .
ms peters said she initially thought she would be able to take the pins out and possibly still give the ball to the dog but she was surprised to find that there were broken up pieces inside the ball ."
124,CNNDM,LEAD3,58.0,"at least 65 british climbers and holidaymakers were feared missing yesterday as the death toll in the nepal earthquake reached 2,500 .
on everest , survivors described running for their lives as a ‘tsunami’ of snow and ice triggered by tremors descended on base camp .
up to 18 were killed and more than 60 injured when the 7.8-magnitude quake set off a huge avalanche on the world’s highest peak ."
127,CNNDM,LEAD3,41.66666666666666,"posters telling muslims not to vote in the election were plastered across an area of cardiff .
posters telling muslims not to vote in the election were plastered across an area of cardiff yesterday .
they read : ' democracy is a system whereby man violates the right of allah . '"
86,CNNDM,BERT,33.333333333333336,"clermont came up short against clermont in the aviva premiership semi-final
maro itoje made his first start in europe , while the vunipola brothers were magnificent
sarries no 8 billy vunipola made a strong run for sarries"
123,CNNDM,PROPHETNET,99.66666666666669,"former northern territory politician matthew gardiner has returned to australia .
the 43-year-old is believed to have been fighting isis in the middle east .
in january he fled the country with plans to join kurdish militants .
he arrived at darwin airport early on sunday morning .
australian federal police confirmed a man had been detained at the airport ."
128,CNNDM,PROPHETNET,75.33333333333333,"the pictures were taken by professional photographer scott gable , 39 , who spent four months travelling across the region .
he documented the labour and threadbare equipment used to harvest the carbohydrate-rich food .
rice accounts for one fifth of all calories consumed by humans and 87 per cent of it is produced in asia ."
127,CNNDM,PROPHETNET,83.33333333333333,"posters telling muslims not to vote were plastered across an area of cardiff .
they read : ` democracy is a system whereby man violates the right of allah '
cardiff council have begun removing the posters dubbed ` threatening ' by locals ."
134,CNNDM,PG,99.33333333333331,"cctv footage has captured a woman cautiously standing by the concierge desk before she quickly grabs the box of anzac badges and money while covering it with her vest at the caulfield rsl in elsternwick , south-east of melbourne about 8.00pm on wednesday .
the woman , who is donning a black-and-white striped top and a black vest , could be seen wandering her eyes around the room but walks away when a man strolls past with his blazer ."
124,CNNDM,PROPHETNET,91.0,"at least 65 british climbers and holidaymakers are feared missing as the death toll in the nepal earthquake reached 2,500 yesterday .
survivors described running for their lives as a ` tsunami ' of snow and ice descended on base camp .
up to 18 were killed and more than 60 injured when the 7.8-magnitude quake set off a huge avalanche .
base camp is said to have borne the worst of the avalanche 's impact and looked like it had been hit by a ` nuclear blast '"
132,CNNDM,LEAD3,99.66666666666669,"the mother of a recovering anorexic has taken the brave decision to reveal shocking photographs of her daughter 's frail five-stone frame to help others gripped by the devastating eating disorder overcome their illness .
consumed by an obsession with the ' perfect body ' , emma walker slipped into a dangerous cycle , her weight plummeting in a matter of months .
such was the severity of her eating disorder , that the 15-year-old was admitted to hospital twice and faced rigorous counselling sessions ."
125,CNNDM,LEAD3,8.333333333333334,"pep guardiola believes he has one of the world 's best central defenders in jerome boateng as he faces up to an injury crisis ahead of wednesday 's german cup quarter-final .
bayern munich take on bayer leverkusen in the last eight on wednesday and guardiola will be without arjen robben , franck ribery , david alaba , javi martinez and tom starke , while bastian schweinsteiger has also now been ruled out of the bayarena clash .
speaking at his pre-match press conference , guardiola said : ' schweinsteiger will not be match fit in time ."
91,CNNDM,PG,99.66666666666669,"vanessa santillan 's body was found in a £400,000 flat in fulham , south west london .
the 33-year-old mexican national , who worked as a transgender escort , died as a result of injuries to the head and neck .
police did not confirm whether her profession was central to the investigation but insisted they would do ' everything ' to solve the case ."
120,CNNDM,PG,50.0,"david letterman stunned his late show audience into silence with a joke branded ' disrespectful to women ' .
the veteran host was attempting to warm up the studio audience ahead of his show on monday when he made the off-colour gag .
letterman had just opened up questions to graduates to ' eat salad ' and ' always be nice ' ."
113,CNNDM,LEAD3,99.33333333333331,"two sisters from oklahoma and nebraska missing for nearly two weeks in michigan survived on girl scout cookies while stuck in their snow-trapped suv until state police discovered them friday near lake superior in a remote part of the upper peninsula .
a pilot noticed a reflection off the ford explorer and landed the police helicopter on shore , finally ending the women 's unexpected wilderness adventure .
leslie roy , 52 , and lee marie wright , 56 , were examined at a hospital and released ."
11,CNNDM,BERT,91.33333333333331,"anti-immigrant violence has swept the country in recent days , leaving several dead
the cause of this surge in violence is murky , with some blaming alleged inflammatory comments about foreign nationals
the violence has caused thousands of immigrants to seek refuge at police stations and shelters"
67,CNNDM,PG,91.33333333333331,"darius , who measures over four feet long and weighs in at a whopping three and a half stone , is officially the world 's biggest rabbit .
but his title is now being contended by his son jeff , who already measures 3ft 8in - with six months left of growing to do .
it costs her £5,000 a year to feed her giant bunnies as they munch their way through 2,000 carrots and 700 apples ."
25,CNNDM,BERT,66.0,"denise chiffon berry , 44 , and her son were driving in hawthorne , california on wednesday when a stranger in a cadillac started shooting at them
the mother and son allegedly laughed at the scene , but someone in the car did n't find it funny when he made eye contact with the 12-year-old boy
ms berry pulled over near the 14200 block of kornblum ave to tell a police officer parked there monitoring traffic"
54,CNNDM,BERT,91.33333333333331,"jay alvarrez and alexis rene share photos from hawaii , indonesia and their home state of california
the extreme sportsman has 735,000 followers on instagram and alexis an impressive 1.1 million
jay has produced a youtube video to show his lifestyle , jetsetting from lax airport , driving a ferrari , adopting a puppy with his girlfriend and surfing and snowboarding"
4,CNNDM,BERT,99.66666666666669,"daniel williams , from toronto , filmed himself doing everything from sealing envelopes to making cups and coffee and going to the bathroom
the 90-second video , titled ` boring office job gopro commercial ' , has already attracted an impressive three million views since being uploaded to youtube last week"
131,CNNDM,PROPHETNET,8.333333333333334,"the attraction features a ball pit , slide and climbing area .
cartoon images are displayed inside the legs to teach children about sex .
the inflatable , nicknamed ba di doll , has appeared at wanda plaza commercial complex in eastern china 's nanjing city ."
116,CNNDM,LEAD3,74.33333333333333,"uncapped duo shai hope and carlos brathwaite have been included in a 14-man west indies squad for the first test against england .
the islanders have cut six names from their first training camp under new coach phil simmons , who began work last week .
sheldon cottrell , miguel cummins , shane dowrich , shannon gabriel , leon johnson and veerasammy permaul have all been stood down for the opening game of the three-match series that starts in antigua on monday ."
128,CNNDM,LEAD3,98.33333333333331,"bending and rising in spectacular fashion , these stunning pictures capture the paddy fields of south east asia and the arduous life of the farmers who cultivate them .
in a photo album that spans over china , thailand , vietnam , laos and cambodia , extraordinary images portray the crop 's full cycle from the primitive sowing of seeds to the distribution of millions of tonnes for consumption .
the pictures were taken by professional photographer scott gable , 39 , who spent four months travelling across the region documenting the labour and threadbare equipment used to harvest the carbohydrate-rich food ."
123,CNNDM,LEAD3,99.66666666666669,"former northern territory politician matthew gardiner has reportedly been detained at darwin airport as he returned from syria , where he is believed to have been fighting the islamic state .
in january the senior nt labor party figure fled the country with plans to join kurdish militants - an action which is penalised with life in prison in australia .
he arrived at darwin airport early on sunday morning after flying from the middle east via sweden and singapore , according to ."
61,CNNDM,PG,99.33333333333331,"phil taylor squandered a 4-2 lead to lose 7-4 against dave chisnall .
taylor , the 16-time world champion , squandered a 4-2 lead to lose the next five legs and the match 7-4 .
taylor sees the 54-year-old finish the opening set of round robin fixtures in fifth ."
115,CNNDM,PROPHETNET,67.33333333333333,"andrea bradley , 28 , and glen bates , 32 , have been indicted on aggravated murder charges in the beating death of their 2-year-old daughter .
glenara bates was brought to an ohio hospital last month dead and weighing only 13lbs .
the child had been badly beaten and had injury to her head and broken teeth , and injuries had been inflicted over an extended period of time .
hamilton county coroner lakshmi kode sammarco described it as the worst case of starvation she 's ever witnessed in her career ."
130,CNNDM,PROPHETNET,99.66666666666669,"documents show robert bates had one taser training class over a six-and-a-half-year period .
he also took three firearms training classes and qualified 10 times to use a handgun .
bates is charged with second-degree manslaughter in the death of eric harris ."
38,CNNDM,BERT,99.66666666666669,"prince william is due at the cenotaph on the same day the duchess of cambridge is due to give birth
despite the clash , the duke plans to do ` everything he can ' to be at the official commemorations to mark the centenary of the gallipoli and anzac campaigns at the cenotaphs on april 25
a spokesman for william said : ` being the 100th anniversary , it is very important to him '"
23,CNNDM,PG,99.66666666666669,"mount everest is part of the himalaya mountain range on the border between nepal and the tibet region .
the mountain is part of a unesco world heritage site .
more than 200 climbers have died attempting to climb the peak ."
94,CNNDM,BERT,99.66666666666669,"shah jahah khan , 62 , and muslim convert ibrahim anderson , 38 , both deny one charge of inviting support for a banned organisation
anderson appeared at westminster magistrates court wearing dark grey islamic dress with a grey cardigan , while elderly-looking khan appeared with a long white beard and light blue islamic dress
the charge relates to an offence on august 9 last year , when the pair are alleged to have handed out leaflets about isis on the busy shopping street"
47,CNNDM,BERT,99.66666666666669,"cases of shigella infections , otherwise known as ` delhi belly ' or ` montezuma 's revenge ' were traced to people who had recently traveled to the dominican republic , india or other countries
symptoms include diarrhea , stomach cramps and nausea
the superbug sickened at least 243 people , in 32 states and puerto rico"
121,CNNDM,LEAD3,99.66666666666669,"britons heading to europe on holiday are facing the nightmare of arriving at their destination and not being able to hire a car , thanks to a controversial driving licence shake-up .
the driver and vehicle licensing agency ( dvla ) is scrapping the paper counterpart that accompanies all uk plastic photocard licences .
information about penalty points for traffic violations such as speeding will be held only on the dvla’s database , and will have to be checked online , by phone or by post ."
65,CNNDM,PG,100.0,"hina shamim , 21 , died close to the university of kingston last night .
she was knocked down and killed as she walked to to the library .
witnesses said the bmw m3 sportscar knocked her down before careering head-on into a double decker bus ."
120,CNNDM,LEAD3,1.6666666666666667,"david letterman stunned his late show audience into silence with a joke branded ' disrespectful to women ' .
david letterman stunned his late show audience into silence with a joke which has been branded as ' disrespectful to women ' .
the veteran host was attempting to warm up the studio audience ahead of his show on monday when he made the off-colour gag ."
105,CNNDM,BERT,99.66666666666669,"frenchwoman suspended from auguste remoir college in limoges , west-central france
she suggested tanks should be used to subdue unruly pupils
the teacher also used her class to defend adolf hitler 's domestic record
she has denied any wrong doing , saying she was ` very shocked by the extent of the case '"
32,CNNDM,BERT,99.66666666666669,"jayden wingler of phoenix , arizona , was interviewed by fox news earlier this week about a theme park accident which left him with severe burns on his legs
while on camera , the youngster eloquently recalled what happened with arm actions and wide-eyed facial expressions to match his emotions
jayden 's father , skeeter , was unable to get a word in edgewise as the youngster continued with his story"
133,CNNDM,LEAD3,25.33333333333333,"second-placed preston 's quest to join bristol city in the championship was dented after they were held to a 2-2 draw against gillingham , who grabbed an equaliser in stoppage time through leon legge .
jermaine beckford 's 10th goal in his past 19 appearances and callum robinson 's effort had put north end two goals up , but jermaine mcglashan and legge left the deepdale faithful despondent .
across lancashire , mk dons closed the gap on simon grayson 's men to three points as lewis baker , will grigg and dele alli were on target in the 3-0 victory over fleetwood ."
40,CNNDM,PG,91.33333333333331,"sony emails reveal bbc bosses want to turn the hit series starring peter capaldi and is screened in 50 countries , to be turned into a movie to capitalise on its worldwide success .
but the emails show doctor who’s creative team are reluctant to rush into making a film that could flop and tarnish its reputation ."
117,CNNDM,PROPHETNET,99.0,"wade robson , once the singer 's staunchest defender , now claims jackson was a predator who repeatedly sexually abused him as a child .
robson and james safechuck missed a statutory deadline when they filed their claims more than a year after jackson 's 2009 death .
lawyers say the king of pop shelled out nearly $ 200 million to as many as 20 victims .
the jordan chandler lawsuit alone is alleged to have cost more than $ 40 million ."
118,CNNDM,PROPHETNET,97.0,"ikea has been forced to take action to stop shoppers napping in stores .
nappers have taken over more than half of beds and sofas in beijing store .
swedish retailer has now banned shoppers from sleeping on display furniture .
ikea employees said the problem is difficult to manage ."
81,CNNDM,BERT,99.66666666666669,"ruben costa , 35 , pleaded guilty to impersonating a member of the police force
the northern territory man returned home from work to find his wife had left him
costa was unable to contact his wife but assumed she had left in a taxi
he lied about his identity in a conversation with the taxi company to hunt down his spouse
he was spared a prison sentence due to his ` remorse , work ethic and high standing in the community '"
119,CNNDM,PROPHETNET,100.0,"more than 700 asiatic black bears have been butchered in the past year .
up to four bears inexplicably killed in one day on some bile farms .
farmers claim the extinction-threatened bears are dying from disease .
but sources say owners are killing them to ` extract the last ounce of blood '
the paws , meat and gall bladders of the ` moon bears ' are sold for the equivalent of # 625 a bear and smuggled to china for use in traditional medicine ."
119,CNNDM,LEAD3,99.66666666666669,"endangered bears kept in cramped metal cages on bile farms in vietnam are dying at a rate of two a day , a mailonline investigation has found .
more than 700 asiatic black bears , over a third of those held in captivity in vietnam , have allegedly been butchered in the past year alone – with up to four bears inexplicably killed in one day on some farms .
farmers claim the extinction-threatened bears are dying from disease and old age – but sources say owners are killing them to ' extract the last ounce of blood ' and selling their body parts to make chinese medicine ."
48,CNNDM,PG,99.33333333333331,"general motors has unveiled the chevrolet-fnr car ( shown ) .
it has ' dragonfly ' swing doors that open upwards and ' crystal laser headlights ' .
it also has magnetic hubless electric wheel motors and a wireless autocharging system ."
4,CNNDM,PG,99.66666666666669,"daniel williams , from toronto , filmed himself doing everything from sealing envelopes and sending emails to making cups and coffee and going to the bathroom , before editing all of the clips together to offer an action-packed perspective of his regular daily life .
the video , which is titled ' boring office job gopro commercial ' , has clearly struck a chord with people working in similar jobs around the globe ."
43,CNNDM,PG,74.66666666666667,"sheriff mbye , also 18 , died in hospital after receiving multiple stab wounds .
18-year-old has been arrested at his home address on suspicion of murder .
it comes after officers arrested another 18-year-old on suspicion of murder ."
41,CNNDM,BERT,41.333333333333336,"stan collymore was in full fan mode as he celebrated villa 's 3-3 draw with qpr on tuesday night
the former villa striker let loose with wild , and sometimes expletive laden , comments from the press box
talksport would not comment as they said collymore was n't on duty
yorkshire 's championship winning coach jason gillespie is preparing for the season with a new diet"
77,CNNDM,BERT,92.0,"prince abdul malik and dayangku raabi'atul wed in a spectacular ceremony at the monarch 's 1,7888-room palace in bandar seri begawan
raabi'atul carried a bouquet made of dazzling gems , rather than flowers
the lavish display of wealth is possibly the most opulent wedding of all time , but the couple are n't the first too say i do at a ceremony costing millions
over the last 20 years , wedding expenditure has become an eye-popping affair , with celebrities and royals unafraid to spend millions on their big day"
100,CNNDM,BERT,91.66666666666669,"author martin fletcher has revealed a series of other blazes at businesses owned by or associated with stafford heginbotham , the club 's chairman at the time of the tragedy in 1985
the official inquiry concluded that the fire was an accident , probably caused by a spectator dropping a cigarette into rubbish that had accumulated under an old timber stand at the valley parade ground
sir oliver was asked about the new allegations in an interview on bbc radio leeds , where he rubbished mr fletcher 's claims"
134,CNNDM,PROPHETNET,99.66666666666669,"cctv footage has captured a woman stealing a box of anzac badges and money at an rsl club in melbourne .
the rsl general manager has posted the footage on social media in a bid to track down the woman .
he said he felt disgusted and disheartened after witnessing the incident on cctv ."
103,CNNDM,BERT,99.33333333333331,"iona costello , 51 , and her 14-year-old daughter emily , from greenport , were going into the city when they were last seen on march 30 near their home in the wealthy seaside village
their car was found in a parking garage on 42nd street in manhattan , but the pair , who often went to shows and museums in new york city , left no other trace of their whereabouts
relatives of the family , who own a horse farm on long island 's north fork , reported them missing on tuesday
police said that they do not expect foul play and have no hard evidence suggesting that the costellos may be in danger"
122,CNNDM,LEAD3,58.33333333333334,"london ( cnn )
a 19-year-old man was charged wednesday with terror offenses after he was arrested as he returned to britain from turkey , london 's metropolitan police said .
yahya rashid , a uk national from northwest london , was detained at luton airport on tuesday after he arrived on a flight from istanbul , police said ."
126,CNNDM,PG,99.66666666666669,"peter alliss has said legislation designed to stop golf clubs from discriminating against female members has instead prompted a decline in women’s membership .
some clubs had previously only allowed female members if they played at restricted times in return for a discounted membership fee ."
73,CNNDM,PG,100.0,"jonny howson made a triumphant return to elland road to nudge norwich one step closer to the premier league .
howson marked his first game back at his old club by making the breakthrough in the 57th minute to keep alex neil’s side in the automatic promotion places .
howson refuses to celebrate after winning a first-half penalty when he was bundled over by current leeds skipper liam cooper ."
122,CNNDM,PROPHETNET,99.66666666666669,"yahya rashid , a uk national from northwest london , was detained at luton airport on tuesday .
he 's been charged with engaging in conduct in preparation of acts of terrorism .
rashid is due to appear in westminster magistrates ` court on wednesday ."
